Crash_Date,Crash_Time,Aircraft_SN,Aircraft_Type,Summarized_Name,Ejection_Seats,Base,Wing,Squadron,Mission_Type,Weapon,Target_Objective,Ceiling_Vis,Maneuver,Pass,Angle,Altitude,Airspeed,Mission_Phase,Where_Hit,Fire_Observed,Hit_Country,Loss_Country,Latitude,Longitude,Defense_Type,Defense_Category,Pilot_Hit,Pilot_Rank,Pilot,Pilot_Egress,Pilot_Condition,Pilot_Recovered,Pilot_Status
1965-07-27 00:00:00,0710D,624407,F-105D,F-105 Thunderchief,Y,_,18TFW,12TFS,"",_,Barracks area,/..,Level,0,0,800,500,At target,_,Y,NVn,NVn,21.1666666666667,105.216666666667,Heavy automatic weapons,Automatic Weapons,N,Capt,Tullo F.,Ejection,Minor injuries,USAF HH-3,Recovered
1965-07-27 00:00:00,0722D,624252,F-105D,F-105 Thunderchief,Y,KRT,18TFW,12TFS,"",Napalm,Can Doi barracks,/10,_,1,0,100,500,At target,Left wing,Y,NVn,NVn,21.0833333333333,105.233333333333,Gunfire,Automatic Weapons,_,Capt,Purcell R. B.,Ejection,_,_,POW (returned)
1965-07-27 00:00:00,0807D,610113,F-105D,F-105 Thunderchief,Y,TKL,23TFW,563TFS,"",Napalm,Hanoi SAM site no.7,/15,_,0,0,0,0,At target,_,Y,NVn,NVn,,,Gunfire,Automatic Weapons,_,Capt,Berg K. D.,Ejection,_,_,POW (returned)
1965-07-27 00:00:00,D,610177,F-105D,F-105 Thunderchief,Y,UDN,355TFW,355CAMS,"",_,Hanoi SAM site no.6,/15,_,0,0,0,0,Return,Fwd fuselage,N,NVn,THL,17,102.666666666667,Mid-air collission after heavy gunfire,Mid-Air Collision,N,Capt,Barthelmas W.,Crash,_,_,KIA
1965-07-27 00:00:00,D,614298,F-105D,F-105 Thunderchief,Y,UDN,355TFW,355CAMS,"",_,Hanoi SAM site no.6,/15,_,0,0,0,0,Return,_,Y,NVn,THL,15.0833333333333,105.083333333333,Mid-air collission (combat associated),Mid-Air Collision,_,Maj,Farr J. G.,Crash,_,_,KIA
1965-07-29 00:00:00,D,560067,RF-101C,F-101 Voodoo,Y,TSN,_,45TRS,"",_,Hanoi SAM site no.7,/15,Level,1,0,200,0,At target,_,Y,NVn,NVn,,,Moderate gunfire,Automatic Weapons,_,Capt,Weatherby J. W.,Crash,_,_,KIA
1965-07-31 00:00:00,_,552837,F-100,F-100 Super Sabre,Y,TSN,27TFW,481TFS,"",Napalm,_,/..,_,0,0,0,0,At target,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,1Lt,Watson D. D.,Crash,_,_,KIA
1965-08-02 00:00:00,0523D,624249,F-105D,F-105 Thunderchief,Y,KRT,18TFW,12TFS,"",_,Thanh Hoa RR and highway bridge,10000/5,Dive,1,45,5000,450,At target,Right fuselage,Y,NVn,NVn,19.8,105.8,Heavy automatic weapons/37mm AAA (prob.),AAA,_,Capt,Daughtrey R. N.,Ejection,Minor injuries,_,POW (returned)
1965-08-02 00:00:00,1100Ds,132625,A-1H,A-1 Skyraider,Y,DNG,ADV-GP,1131SAS,"",_,Not applicable,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,(Combat associated),Other,_,Maj,Hail W. W.,_,_,_,MIA
1965-08-03 00:00:00,0220D,610098,F-105D,F-105 Thunderchief,Y,_,355TFW,355OMS,"",_,Barges,1200/10,Dive,1,0,0,0,At target,_,Y,NVn,NVn,18.4166666666667,105.866666666667,Heavy automatic weapons,Automatic Weapons,_,Maj,Bower J. E.,Ejection,_,_,KIA
1965-08-05 00:00:00,_,534243,B-57,B-57 Canberra,Y,CLK,6200MATW,_,"",_,_,/..,_,0,0,0,0,_,Fuselage,Y,SVn,SVn,,,Gunfire,Automatic Weapons,N,Capt,Damon R. E.,Ejection,Minor injuries,u Helo,Recovered
1965-08-06 00:00:00,1300N,553919,RB-57,B-57 Canberra,Y,TSN,6250CSG,_,"",_,_,/..,_,0,0,0,0,_,Left wing,_,SVn,SVn,10.7,107.733333333333,Gunfire,Automatic Weapons,N,Capt,Horacek L. B.,Ejection,Minor injuries,_,Recovered
1965-08-09 00:00:00,_,563185,F-100D,F-100 Super Sabre,Y,_,474TFW,429TFS,"",_,_,/..,Strafe,0,0,0,0,At target,_,_,SVn,SVn,13.5833333333333,107.583333333333,Gunfire,Automatic Weapons,_,1Lt,Goudy R. L.,Ejection,_,_,KIA
1965-08-10 00:00:00,0701D,610184,F-105D,F-105 Thunderchief,Y,_,18TFW,18OMS,"",_,Vinh Tuy highway bridge,25000/20,Dive,1,45,0,450,At target,Fuselage,Y,NVn,LS,20.5833333333333,103.416666666667,Light 37mm AAA,AAA,N,Capt,Kelch M. J.,Ejection,Minor injuries,USAF Helo,Recovered
1965-08-11 00:00:00,0202D,610172,F-105D,F-105 Thunderchief,Y,TKL,_,563TFS,"",_,Radar site,/15,Strafe,1,0,0,0,At target,_,Y,NVn,NVn,18.8666666666667,105.783333333333,Light 37mm AAA (prob.),AAA,N,Capt,Wilson L. E.,Ejection,Uninjured,USAF Helo,Recovered
1965-08-13 00:00:00,0030D,560186,RF-101C,F-101 Voodoo,Y,UDN,363TRW,15RDF,"",_,SAM site,700/3,Level,1,0,700,500,Return,_,Y,NVn,NVn,21.05,104.866666666667,Heavy AAA,AAA,p,Capt,Mellor F. M.,Crash,_,_,MIA
1965-08-22 00:00:00,2300D,624235,F-105D,F-105 Thunderchief,Y,_,6441TFW,36TFS,"",_,_,/..,Dive,0,35,6000,500,At target,_,Y,NVn,NVn,19.8,105.366666666667,Gunfire,Automatic Weapons,N,Maj,Pogreba D. A.,Ejection,Uninjured,USAF Helo,Recovered
1965-08-27 00:00:00,_,576271,O-1E,O-1 Bird Dog,N,NTR,_,6253CSQ,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,1Lt,Elkins J.,Crash,_,_,KIA
1965-08-28 00:00:00,0445D,638282,F-105D,F-105 Thunderchief,Y,KRT,18TFW,67TFS,"",_,Barracks area,7000/10,Strafe,2,0,0,0,At target,_,Y,NVn,NVn,21.3,103.933333333333,Light automatic weapons/small arms (prob.),Automatic Weapons,_,Capt,Schierman W. D.,Ejection,_,_,POW (returned)
1965-08-29 00:00:00,0950D,610193,F-105D,F-105 Thunderchief,Y,KRT,18TFW,67TFS,"",_,Yen Bay arsenal,2000/10,Level,1,0,0,550,At target,Fuselage,Y,NVn,NVn,21.4666666666667,104.983333333333,Heavy automatic weapons/37mm AAA (prob.),AAA,_,Maj,Byrne R. E. Jr,Ejection,_,_,POW (returned)
1965-08-31 00:00:00,0740D,610185,F-105D,F-105 Thunderchief,Y,KRT,18TFW,67TFS,"",Napalm,Bridge,/10,_,1,30,3000,450,At target,Fuselage,N,NVn,NVn,21.0833333333333,104.333333333333,Moderate 37mm AAA,AAA,N,Maj,Bollinger W. H.,Ejection,Uninjured,USAF Helo,Recovered
1965-09-02 00:00:00,0930D,624389,F-105D,F-105 Thunderchief,Y,_,6441TFW,36TFS,"",_,Bridge,11000/15,Dive,1,45,0,500,At target,_,N,NVn,NVn,21,104.483333333333,Light 37/57mm AAA (prob.),AAA,_,Capt,Collins J. Q.,Ejection,_,_,POW (returned)
1965-09-06 00:00:00,0105D,624337,F-105D,F-105 Thunderchief,Y,KRT,18TFW,67TFS,"",_,Radio station,13000/20,Dive,0,0,6000,500,At target,Tail,Y,NVn,Sea,18.0833333333333,105.933333333333,Heavy gunfire,Automatic Weapons,N,Capt,Clark J. T.,Ejection,Uninjured,USAF Helo,Recovered
1965-09-10 00:00:00,0930D,52132669,A-1E,A-1 Skyraider,Y,UDN,6250TFW,_,"",_,_,/..,_,0,0,0,0,On station,_,_,NVn,Sea,17.6666666666667,106.833333333333,Gunfire,Automatic Weapons,N,Capt,Graybill,Crashlanded,Injured,u Helo,Recovered
1965-09-13 00:00:00,_,553631,F-100,F-100 Super Sabre,Y,_,474TFW,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,Sea,12.2166666666667,109.266666666667,Gunfire,Automatic Weapons,N,Capt,Orf P. E.,Ejection,Minor injuries,USN Helo,Recovered
1965-09-16 00:00:00,0304D,610217,F-105D,F-105 Thunderchief,Y,KRT,18TFW,_,"",Napalm,SAM site,/15,_,1,0,150,510,At target,Fuselage,Y,NVn,NVn,19.9833333333333,105.9,37/57mm AAA,AAA,N,LtCol,Risner R.,Ejection,Minor injuries,_,POW (returned)
1965-09-16 00:00:00,0315D,610189,F-105D,F-105 Thunderchief,Y,KRT,18TFW,_,"",_,SAM site,/20,_,0,0,0,0,At target,_,Y,NVn,NVn,20.0333333333333,105.95,Moderate 37/57mm AAA (prob.),AAA,N,Maj,Merritt R. J.,Ejection,Uninjured,_,POW (returned)
1965-09-17 00:00:00,0450D,624247,F-105D,F-105 Thunderchief,Y,KRT,18TFW,67TFS,"",_,Barracks building,/..,Dive,0,0,500,0,At target,Aft fuselage,N,NVn,NVn,21.1666666666667,104.183333333333,Moderate 37mm AAA,AAA,N,1Lt,Klenda D. A.,Ejection,_,_,KIA
1965-09-18 00:00:00,_,564167,O-1E,O-1 Bird Dog,N,_,_,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,1Lt,Walters G. E.,Crashlanded,Minor injuries,_,Recovered
1965-09-20 00:00:00,0310D,624238,F-105D,F-105 Thunderchief,Y,KRT,18TFW,67TFS,"",_,Bridge,/..,Dive,1,30,0,350,At target,_,N,NVn,NVn,20.8833333333333,103.616666666667,Gunfire (poss. combat associated),Automatic Weapons,p,Capt,Hawkins E. L.,Crash,_,_,KIA
1965-09-20 00:00:00,0340D,560883,F-104C,F-104 Starfighter,Y,DNG,6252TFW,436TFS,"",_,_,/..,_,0,0,0,0,_,_,_,NVn,HNN,18.4166666666667,108,(Combat associated),Other,_,Capt,Smith P. E.,Ejection,_,_,POW (returned)
1965-09-20 00:00:00,0753D,610082,F-105D,F-105 Thunderchief,Y,TKL,_,334TFS,"",_,Bridge,6000/7,Dive,0,0,0,0,At target,_,Y,NVn,NVn,18.1,105.75,Heavy gunfire,Automatic Weapons,_,Capt,Forby W. E.,Ejection,_,_,POW (returned)
1965-09-20 00:00:00,_,563177,F-100,F-100 Super Sabre,Y,_,_,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,Capt,Reynes J.,Ejection,Minor injuries,_,Recovered
1965-09-21 00:00:00,0835D,610200,F-105D,F-105 Thunderchief,Y,_,23TFW,562TFS,"",_,Military building,/15,Dive,1,0,4500,500,At target,_,Y,LS,LS,17.6,105.716666666667,Moderate 57mm AAA,AAA,N,Capt,Greenwood F. R.,Ejection,Minor injuries,USAF Helo,Recovered
1965-09-23 00:00:00,_,553738,F-100,F-100 Super Sabre,Y,BHA,27TFW,429TFS,"",_,Enemy troops,/..,Strafe,6,0,0,0,At target,_,Y,SVn,SVn,,,Gunfire,Automatic Weapons,_,1Lt,Marlowe G. W.,Ejection,_,u Helo,Recovered
1965-09-24 00:00:00,0905D,640700,F-4C,F-4 Phantom,Y,_,15TFW,47TFS,"",_,Vinh Linh army barracks,4000/5,Pull up,1,0,5000,500,At target,_,Y,SVn,NVn,17.1666666666667,107.166666666667,Heavy 37/57mm AAA,AAA,N,Capt,Gravis J. D.,Ejection,Uninjured,USAF Helo,Recovered
1965-09-24 00:00:00,_,562923,F-100,F-100 Super Sabre,Y,_,_,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,Maj,Barbena M. W.,_,Uninjured,USAF Helo,Recovered
1965-09-27 00:00:00,0850D,566204,RF-101C,F-101 Voodoo,Y,_,_,15RTF,"",_,Bridge,/5,Level,1,0,500,540,At target,Fuselage,Y,NVn,NVn,20.2,106.133333333333,Gunfire,Automatic Weapons,N,Capt,Hall G. R.,Crash,_,_,POW (returned)
1965-09-29 00:00:00,0730D,553613,F-100D,F-100 Super Sabre,Y,TSN,27TFW,481TFS,"",_,_,/..,_,0,0,0,0,_,Right wing,Y,SVn,SVn,9.96666666666667,105.783333333333,Gunfire,Automatic Weapons,N,Capt,Holmes S. H.,Ejection,Minor injuries,_,Recovered
1965-09-30 00:00:00,0723D,640680,F-4C,F-4 Phantom,Y,UBN,15TFW,47TFS,"",_,Ninh Binh RR and highway bridge,/10,Dive,0,15,5500,475,At target,_,Y,NVn,NVn,20.2666666666667,105.983333333333,Heavy 57mm AAA,AAA,_,Capt,Chesnutt C.,_,_,_,KIA
1965-09-30 00:00:00,0731D,610119,F-105D,F-105 Thunderchief,Y,TKL,_,334TFS,"",_,Ninh Binh RR and highway bridge,20000/7,Orbit,0,0,18000,400,At target,_,Y,NVn,NVn,20.1833333333333,106.033333333333,SAM,SAM,_,LtCol,Killian M. J. Jr,Crash,_,_,KIA
1965-09-30 00:00:00,0731D,610119,F-105D,F-105 Thunderchief,Y,TKL,_,334TFS,"",_,Ninh Binh RR and highway bridge,20000/7,Orbit,0,0,18000,400,At target,_,Y,NVn,NVn,20.1833333333333,106.033333333333,SAM,SAM,_,LtCol,Killian M. J. Jr,Crash,_,_,KIA
1965-10-01 00:00:00,0550D,637712,F-4C,F-4 Phantom,Y,TKL,15TFW,47TFS,"",_,Ban Tain staging area,/8,Dive,1,0,2500,475,At target,_,Y,NVn,NVn,21.1666666666667,104.65,Light small arms,Small Arms Fire,_,Capt,Scharf C. J.,Ejection,_,_,MIA
1965-10-01 00:00:00,1110Ds,553543,F-100,F-100 Super Sabre,Y,BHA,832AD,429TFS,"",_,_,/9,Dive,4,0,1000,450,At target,_,_,SVn,SVn,10.3333333333333,105.7,Gunfire,Automatic Weapons,_,1Lt,Offutt G. P.,Crash,_,_,KIA
1965-10-04 00:00:00,_,52134915,A-1E,A-1 Skyraider,Y,BHA,6251TFW,_,"",_,_,/..,Strafe,2,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,Capt,Allen C. F.,Crash,_,_,KIA
1965-10-05 00:00:00,0034D,563074,F-100,F-100 Super Sabre,Y,TSN,_,481TFS,"",_,_,/15,_,3,0,0,0,At target,_,_,SVn,Sea,14.1666666666667,109.25,Automatic weapons/small arms,Small Arms Fire,_,1Lt,Hauschildt J. C.,Crash,_,_,KIA
1965-10-05 00:00:00,0400D,624295,F-105D,F-105 Thunderchief,Y,TKL,6441TFW,_,"",_,Lang Met highway bridge,/..,_,1,0,0,0,At target,_,_,NVn,NVn,21.5166666666667,106.283333333333,37/57mm AAA (poss. combat associated),AAA,_,Maj,Pogreba D. A.,_,_,_,MIA
1965-10-05 00:00:00,0415D,624376,F-105D,F-105 Thunderchief,Y,TKL,_,36TFS,"",_,Lang Met highway bridge,/10,Dive,1,0,1500,480,At target,_,Y,NVn,NVn,21.5166666666667,106.283333333333,AAA,AAA,_,Capt,Seeber B. G.,Ejection,_,_,POW (returned)
1965-10-05 00:00:00,0444D,637563,F-4C,F-4 Phantom,Y,UBN,15TFW,47TFS,"",_,Lang Met ammunition depot,/9,Dive,1,0,1500,470,At target,Left fuselage,Y,NVn,NVn,21.6333333333333,106.55,Heavy gunfire,Automatic Weapons,_,Capt,Hivner J. O.,Ejection,Uninjured,_,POW (returned)
1965-10-05 00:00:00,_,560178,RF-101C,F-101 Voodoo,Y,UDN,_,15RTS,"",_,_,/..,_,0,0,0,0,At target,_,Y,NVn,SVn,16.05,108.2,AAA,AAA,N,Capt,Pitts R. W.,Crashlanded,Minor injuries,_,Recovered
1965-10-12 00:00:00,0330D,52133910,A-1E,A-1 Skyraider,Y,BHA,6251TFW,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,Sea,13.0333333333333,109.333333333333,Gunfire,Automatic Weapons,_,Capt,Rice D. W.,Crash,Injured,u Helo,Recovered
1965-10-13 00:00:00,0607D,610180,F-105D,F-105 Thunderchief,Y,TKL,23TFW,562TFS,"",_,Bridge,/10,_,0,0,2000,0,At target,_,_,NVn,NVn,21.5333333333333,103.316666666667,Gunfire,Automatic Weapons,N,Maj,Randall J. P.,Ejection,Minor injuries,USAF Helo,Recovered
1965-10-14 00:00:00,2328D,624333,F-105D,F-105 Thunderchief,Y,TKL,6441TFW,36TFS,"",_,Barracks and storage area,7000/10,Dive,1,0,0,0,At target,_,N,NVn,NVn,20.8,104.783333333333,Heavy 37mm AAA,AAA,N,Capt,Sima T. W.,Ejection,_,_,POW (returned)
1965-10-14 00:00:00,2335D,624305,F-105D,F-105 Thunderchief,Y,TKL,6441TFW,36TFS,"",_,Diverted to RESCAP,7000/10,_,0,0,0,0,On station,_,_,NVn,NVn,20.8,104.766666666667,(Combat associated),Other,_,Capt,Schuler R. H.,_,_,_,KIA
1965-10-18 00:00:00,0805D,640730,F-4C,F-4 Phantom,Y,KRT,8TFW,68TFS,"",_,Bridge,7000/10,Dive,1,0,7000,400,At target,_,N,NVn,NVn,18.0833333333333,105.8,Gunfire (prob. combat associated),Automatic Weapons,_,Capt,Collins T. E.,Ejection,_,_,POW (returned)
1965-10-18 00:00:00,_,562600,O-1E,O-1 Bird Dog,N,CRB,6253CSQ,20TASS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,(Combat associated),Other,_,Maj,Pyles H. B.,_,_,_,KIA
1965-10-20 00:00:00,1015D,533920,B-57,B-57 Canberra,Y,DNG,6251TFW,8TBS,"",_,_,/..,_,7,0,1000,350,Enroute,_,_,SVn,SVn,13.6166666666667,107.833333333333,Automatic weapons,AAA,N,Maj,Hamilton G. T.,Ejection,Minor injuries,_,Recovered
1965-10-21 00:00:00,1735N,52133897,A-1E,A-1 Skyraider,Y,BHA,6251TFW,1ACS,"",_,_,/..,_,0,0,0,0,At target,_,_,SVn,SVn,13.5833333333333,107.95,Gunfire,Automatic Weapons,_,Capt,Elliott M. C.,Ejection,Minor injuries,USAF Helo,Recovered
1965-10-22 00:00:00,0508D,624350,F-105D,F-105 Thunderchief,Y,TKL,6441TFW,36TFS,"",_,SAM site,2000/5,Level,1,0,400,550,At target,_,Y,NVn,NVn,21.1833333333333,106.45,Heavy automatic weapons,Automatic Weapons,N,Maj,Cherry F. V.,Ejection,_,_,POW (returned)
1965-10-22 00:00:00,1200N,530452,RB-66,B-66 Destroyer,Y,TSN,6250CSG,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,13.9833333333333,107.616666666667,(Combat associated),Other,_,Capt,Mann R. L.,Crash,_,_,KIA
1965-10-22 00:00:00,_,52132442,A-1E,A-1 Skyraider,Y,BHA,6251TFW,602TFS,"",_,_,/..,_,0,0,0,0,At target,_,_,SVn,SVn,13.5833333333333,107.883333333333,Gunfire,Automatic Weapons,_,Capt,Burr M. W.,Crashlanded,Injured,_,Recovered
1965-11-01 00:00:00,0308D,560174,RF-101C,F-101 Voodoo,Y,UDN,_,15TFW,"",_,SAM site,4000/1,Level,0,0,500,400,At target,_,Y,NVn,NVn,20.85,107.483333333333,Heavy 12.7mm AAA (prob.),AAA,N,Capt,Huggins N. T.,Ejection,Uninjured,USAF Helo,Recovered
1965-11-02 00:00:00,0444D,572964,O-1F,O-1 Bird Dog,N,BHA,6253TFW,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,10.9166666666667,107.416666666667,Gunfire,Automatic Weapons,_,Capt,Moore G. H.,Crashlanded,Minor injuries,_,Recovered
1965-11-03 00:00:00,0921D,610163,F-105D,F-105 Thunderchief,Y,TKL,23TFW,562TFS,"",_,Bridge,12000/7,Dive,1,30,0,0,At target,_,_,NVn,NVn,21.4833333333333,104.4,(Combat associated),Other,p,Capt,Bowles D. P.,Crash,_,_,KIA
1965-11-05 00:00:00,0458D,624342,F-105D,F-105 Thunderchief,Y,KRT,355TFW,357TFS,"",_,_,1500/2,_,1,0,6500,470,At target,_,Y,NVn,NVn,20.2166666666667,105.716666666667,SAM,SAM,_,LtCol,McCleary G. C.,_,_,_,KIA
1965-11-06 00:00:00,0335D,52132469,A-1E,A-1 Skyraider,Y,UDN,6251TFW,_,"",_,RESCAP for Oak 01,10000/10,Level,0,0,200,0,_,_,Y,NVn,NVn,20.1,105.6,Heavy gunfire,Automatic Weapons,_,Capt,Bolstad R. E.,Ejection,Uninjured,_,POW (returned)
1965-11-06 00:00:00,0630D,52132439,A-1E,A-1 Skyraider,Y,UDN,6251TFW,_,"",_,_,/..,_,0,0,0,0,_,_,_,NVn,NVn,19.8166666666667,105.6,Gunfire,Automatic Weapons,_,Capt,McKnight G. G.,_,_,_,POW (returned)
1965-11-13 00:00:00,0150D,552795,F-100,F-100 Super Sabre,Y,TSN,_,481TFS,"",_,_,10000/10,_,0,0,0,0,_,_,_,SVn,SVn,,,Small arms,Small Arms Fire,N,Capt,Summers C. M.,Ejection,Uninjured,u Helo,Recovered
1965-11-14 00:00:00,1400N,52132898,A-1E,A-1 Skyraider,Y,BHA,_,1ACS,"",_,Supply area,4500/9,Dive,8,0,100,270,At target,_,Y,SVn,SVn,14.4,107.666666666667,Heavy automatic weapons,Automatic Weapons,_,Capt,McClellan P. T.,Crash,_,_,KIA
1965-11-16 00:00:00,0723D,624332,F-105D,F-105 Thunderchief,Y,KRT,6234TFW,469TFS,"",_,Road,3000/7,_,0,0,4000,400,Return,_,Y,NVn,Sea,20.7,107.466666666667,SAM,SAM,_,Capt,Green D. G.,Ejection,_,_,KIA
1965-11-18 00:00:00,0610D,610062,F-105D,F-105 Thunderchief,Y,KRT,6234TFW,469TFS,"",_,_,/..,_,0,0,5000,0,_,Left wing,Y,NVn,NVn,18.2333333333333,105.383333333333,Gunfire,Automatic Weapons,N,Capt,Mahaffey L. C.,Ejection,Uninjured,USAF Helo,Recovered
1965-11-21 00:00:00,0810D,562535,O-1E,O-1 Bird Dog,N,PLK,2AD,21TASS,"",_,_,/..,_,0,0,0,0,_,Fuselage,_,SVn,SVn,,,Small arms,Small Arms Fire,_,Maj,Roestel R. E.,Crashlanded,Minor injuries,_,Recovered
1965-11-28 00:00:00,0410D,624285,F-105D,F-105 Thunderchief,Y,TKL,355TFW,335TFS,"",_,Barracks,2000/3,Strafe,0,0,0,0,At target,_,_,NVn,NVn,20.9166666666667,104.766666666667,(Combat associated),Other,_,Capt,Reynolds J. A.,Ejection,_,_,POW (returned)
1965-11-28 00:00:00,0550D,640729,F-4C,F-4 Phantom,Y,CRB,5256TFW,557TFS,"",_,_,3500/..,Dive,0,0,0,0,At target,Left engine,Y,SVn,SVn,14.05,108.033333333333,Automatic weapons,AAA,N,Capt,Street R. D.,Ejection,Minor injuries,USAF Helo,Recovered
1965-11-29 00:00:00,_,540651,C-123,C-123 Provider,N,TSN,6250CS,309ACS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,N,Capt,Rutledge J. T.,_,_,_,Recovered
1965-12-01 00:00:00,0708D,610182,F-105D,F-105 Thunderchief,Y,TKL,355TFW,334TFS,"",_,Cao Nung railroad bridge,3000/10,Dive,1,0,8000,515,At target,Tail,N,NVn,NVn,21.5333333333333,106.466666666667,Heavy aimed 37mm AAA,AAA,_,Capt,Reitmann T. E.,_,_,_,KIA
1965-12-07 00:00:00,0200D,640723,F-4C,F-4 Phantom,Y,CRB,12TFW,557TFS,"",_,_,15000/..,_,0,0,0,0,_,_,_,SVn,SVn,14.8333333333333,108,Automatic weapons,AAA,_,Capt,Sala J. D.,Crash,_,_,KIA
1965-12-14 00:00:00,0209D,522565,B-57,B-57 Canberra,Y,DNG,405FW,8TBS,"",_,VietCong,7500/7,Dive,2,0,7500,225,At target,_,_,SVn,SVn,13.5333333333333,107.7,Gunfire,Automatic Weapons,p,Capt,Moroney R. J.,Crash,_,_,KIA
1965-12-14 00:00:00,0850D,564191,O-1E,O-1 Bird Dog,N,_,2AD,21TASS,"",_,_,4000/6,_,0,0,0,0,_,_,_,SVn,SVn,,,(Combat associated),Other,_,Capt,Kindel J. C.,Crash,_,_,KIA
1965-12-15 00:00:00,0200D,553373,F-102,F-102 Delta Dagger,Y,TSN,_,599FIS,"",_,_,/..,_,0,0,0,0,_,Fuselage,_,SVn,SVn,,,Gunfire,Automatic Weapons,N,1Lt,Scheu R. D.,Ejection,Uninjured,_,Recovered
1965-12-15 00:00:00,0422D,624363,F-105D,F-105 Thunderchief,Y,TKL,355TFW,334TFS,"",_,Uong Bi power plant,2500/7,_,0,0,2500,450,_,_,Y,NVn,NVn,20.7,107.4,Light 37mm AAA,AAA,N,Capt,Dewitt H. D.,Ejection,Minor injuries,USAF Helo,Recovered
1965-12-16 00:00:00,_,638425,F-5,F-5 Tiger,Y,BHA,TAC,ProvTestSqn,"",_,_,/..,Strafe,0,0,0,0,At target,_,Y,SVn,SVn,,,Automatic weapons/small arms (poss. combat associated),Small Arms Fire,_,Maj,Baggett J. B.,Ejection,Died injuries,_,Recovered
1965-12-17 00:00:00,1500N,4349492,AC-47,AC-47 Gunship I,N,BHA,6250CS,4ACS,"",_,None,/..,_,0,0,0,0,Enroute,_,_,SVn,SVn,,,Gunfire (poss. combat associated),Automatic Weapons,_,Maj,Abbot R. W.,Crash,_,_,KIA
1965-12-17 00:00:00,_,572873,O-1E,O-1 Bird Dog,N,BHA,3TFW,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,Capt,Hawley D. R.,Crash,_,_,KIA
1965-12-19 00:00:00,0900D,637527,F-4C,F-4 Phantom,Y,UBN,8TFW,433TFS,"",_,Ban Can highway bridge,800/..,Climb,0,0,20000,450,Return,Right fuselage,_,NVn,THL,17.25,104.083333333333,SAM,SAM,N,Capt,Kan R. S.,Ejection,Uninjured,u Helo,Recovered
1965-12-20 00:00:00,0725D,610090,F-105D,F-105 Thunderchief,Y,TKL,355TFW,354TFS,"",_,Vu Chua railroad bridge,1000/..,_,0,0,4000,350,At target,_,Y,NVn,NVn,20.3333333333333,107.583333333333,37/57mm AAA,AAA,N,Capt,Ruffo J. S.,Ejection,Minor injuries,USAF Helo,Recovered
1965-12-20 00:00:00,0800D,640678,F-4C,F-4 Phantom,Y,UBN,8TFW,433TFS,"",_,_,3500/5,_,0,0,3000,500,_,Fuselage,Y,NVn,NVn,21.4166666666667,106.616666666667,Heavy 85mm AAA,AAA,_,1Lt,Mims G. I. Jr,_,_,_,KIA
1965-12-20 00:00:00,0825D,581231,F-100F,F-100 Super Sabre,Y,KRT,6234TFW,_,"",_,SAM site,5000/10,Dive,1,0,3000,500,At target,Aft fuselage,Y,NVn,NVn,21.4166666666667,107.083333333333,Heavy 100mm AAA,AAA,_,Capt,Pitchford J. J.,Ejection,_,_,POW (returned)
1965-12-20 00:00:00,_,621843,C-130,C-130 Hercules,N,NTR,315OG,345TCS,"",_,None,/..,_,0,0,0,0,At target,_,Y,SVn,SVn,,,Gunfire,Automatic Weapons,_,1Lt,Smith D. C.,Crash,_,_,KIA
1965-12-21 00:00:00,0013D,591823,F-105D,F-105 Thunderchief,Y,KRT,6234TFW,421TFS,"",_,Bridge,/..,Dive,1,0,7000,450,At target,Aft fuselage,Y,NVn,LS,17.8666666666667,105.716666666667,Moderate 57mm AAA,AAA,N,Capt,Sullivan J. V.,Ejection,Uninjured,USAF Helo,Recovered
1965-12-24 00:00:00,0250D,451120,AC-47,AC-47 Gunship I,N,DNG,6252TFW,4ACS,"",_,Targets of opportunity,3000/..,_,0,0,0,0,_,_,_,LS,LS,16.6333333333333,104.633333333333,(Combat associated),Other,_,Maj,Jeffords D. B.,_,_,_,MIA
1965-12-24 00:00:00,_,564166,O-1E,O-1 Bird Dog,N,_,2AD,21TASS,"",_,Marking friendly troops,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,N,1Lt,Hastings C. W.,Crashlanded,Major injuries,_,Recovered
